,Solute SMILES,Solvent SMILES,Solute CAS,Solute IUPAC,pKa (avg),pKa (all),Source
2599,C[n+]1ccn(CCOCCCBr)c1C=NO,0,0,0,8.12,['8.12'],0
2600,C[n+]1ccn(CCOCCCCl)c1C=NO,0,0,0,8.11,['8.11'],0
2601,C[n+]1ccn(CCOCCCl)c1C=NO,0,0,0,8.15,['8.15'],0
2602,C[n+]1ccn(CCOCCS(C)(=O)=O)c1C=NO,0,0,0,8.12,['8.12'],0
2603,C[n+]1ccn(CCOCc2ccc([N+](=O)[O-])cc2)c1C=NO,0,0,0,8.17,['8.17'],0
2604,C[n+]1ccn(CCS(C)(=O)=O)c1C=NO,0,0,0,7.98,['7.98'],0
2605,C[n+]1ccn(CCc2ccc([N+](=O)[O-])cc2)c1C=NO,0,0,0,8.14,['8.14'],0
2606,COCn1cc[n+](C)c1C=NO,0,0,0,7.96,['7.96'],0
2607,C[n+]1ccn(COC(=O)c2ccc3c(c2)OCO3)c1C=NO,0,0,0,7.75,['7.75'],0
2608,C#CCC(OCn1cc[n+](C)c1C=NO)c1ccccc1,0,0,0,7.99,['7.99'],0
2609,C[n+]1ccn(COC(c2ccccc2)C2CCCC2)c1C=NO,0,0,0,8.03,['8.03'],0
2610,C#CC1(OCn2cc[n+](C)c2C=NO)CCCC1,0,0,0,7.97,['7.97'],0
2611,C[n+]1ccn(COC2CCC2)c1C=NO,0,0,0,7.99,['7.99'],0
2612,C[n+]1ccn(COC2CC=CCC2)c1C=NO,0,0,0,8.00,['8.00'],0
2613,C[n+]1ccn(COC2CCCC2)c1C=NO,0,0,0,8.04,['8.04'],0
2614,C#CC1CCCC1OCn1cc[n+](C)c1C=NO,0,0,0,8.01,['8.01'],0
2615,C[n+]1ccn(COC2CCCCC2)c1C=NO,0,0,0,8.01,['8.01'],0
2616,C#CC1CCCCC1OCn1cc[n+](C)c1C=NO,0,0,0,8.03,['8.03'],0
2617,C[n+]1ccn(COC2CCCCCC2)c1C=NO,0,0,0,8.03,['8.03'],0
2618,C[n+]1ccn(COC2CCCCCCC2)c1C=NO,0,0,0,8.03,['8.03'],0
2619,C[n+]1ccn(COC2CCCCCCCCCCC2)c1C=NO,0,0,0,8.03,['8.03'],0
2620,C#CCOCn1cc[n+](C)c1C=NO,0,0,0,8.01,['8.01'],0
2621,C[n+]1ccn(COCC2CC2)c1C=NO,0,0,0,8.01,['8.01'],0
2622,C[n+]1ccn(COCC2CCCC2)c1C=NO,0,0,0,7.97,['7.97'],0
2623,C[n+]1ccn(COCC2CCCCC2)c1C=NO,0,0,0,8.03,['8.03'],0
2624,C[n+]1ccn(COCC2CCCc3ccccc32)c1C=NO,0,0,0,8.13,['8.13'],0
2625,C=CCOCn1cc[n+](C)c1C=NO,0,0,0,8.04,['8.04'],0
2626,C=C=CCOCn1cc[n+](C)c1C=NO,0,0,0,8.03,['8.03'],0
2627,C[n+]1ccn(COCC=Cc2ccccc2)c1C=NO,0,0,0,8.01,['8.01'],0
2628,C#CCCOCn1cc[n+](C)c1C=NO,0,0,0,7.99,['7.99'],0
2629,C[n+]1ccn(COCCC#CBr)c1C=NO,0,0,0,8.02,['8.02'],0
2630,C=CCCOCn1cc[n+](C)c1C=NO,0,0,0,7.97,['7.97'],0
2631,C[n+]1ccn(COCCCBr)c1C=NO,0,0,0,8.02,['8.02'],0
2632,C#CCCCOCn1cc[n+](C)c1C=NO,0,0,0,8.20,['8.20'],0
2633,C[n+]1ccn(COCCCCc2ccccc2)c1C=NO,0,0,0,8.05,['8.05'],0
2634,C[n+]1ccn(COCCCCl)c1C=NO,0,0,0,7.93,['7.93'],0
2635,C[n+]1ccn(COCCCc2ccccc2)c1C=NO,0,0,0,8.05,['8.05'],0
2636,COCCOCn1cc[n+](C)c1C=NO,0,0,0,8.02,['8.02'],0
2637,C[n+]1ccn(COCCS(C)(=O)=O)c1C=NO,0,0,0,7.96,['7.96'],0
2638,C[n+]1ccn(COCCc2ccccc2C(F)(F)F)c1C=NO,0,0,0,8.13,['8.13'],0
2639,C[n+]1ccn(COCc2ccc(C(F)(F)F)cc2)c1C=NO,0,0,0,8.06,['8.06'],0
2640,C[n+]1ccn(COCc2ccc(F)cc2)c1C=NO,0,0,0,7.98,['7.98'],0
2641,C[n+]1ccn(COCc2cccc3ccccc23)c1C=NO,0,0,0,8.11,['8.11'],0
2642,C[n+]1ccn(COCc2ccccc2)c1C=NO,0,0,0,7.94,['7.94'],0
2643,C#CCCSCn1cc[n+](C)c1C=NO,0,0,0,7.99,['7.99'],0
2644,C[n+]1ccn(Cc2cccc([N+](=O)[O-])c2)c1C=NO,0,0,0,7.94,['7.94'],0
2645,Cc1nc2c(Cl)c(Cl)c(Cl)c(Cl)c2[nH]1,0,0,0,10.01,['10.01'],0
2646,Cc1nc2ccccc2[nH]1,0,0,0,6.19,['6.19'],0
2647,Cc1c(-c2ccccc2)oc2c(C(=O)OCC[NH+]3CCCCC3)cccc2c1=O,0,0,0,7.30,['7.30'],0
2648,Cc1nc2ccccc2n(C)c1=O,0,0,0,0.51,['0.51'],0
2649,Cc1[nH]c2ccccc2c1C,0,0,0,-1.10,['-1.10'],0
2650,Cc1[nH]c(=O)[nH]c(=O)c1N(CCF)CCCl,0,0,0,9.61,['9.61'],0
2651,Cc1c(C)c([N+](=O)[O-])c(C)c(C)c1N,0,0,0,2.36,['2.36'],0
2652,CC(=O)Nc1c(C)c(C)c(O)c(C)c1C,0,0,0,10.79,['10.79'],0
2653,Cc1c(C)c(O)c(C)c(C)c1O,0,0,0,11.25,['11.25'],0
2654,Cc1nc(C)c(C(=O)[O-])c(-c2cccc(Cl)c2Cl)c1C(=O)[O-],0,0,0,1.56,['1.56'],0
2655,COC(=O)c1c(C)nc(C)c(C(=O)[O-])c1-c1cccc(Cl)c1Cl,0,0,0,3.65,['3.65'],0
2656,COCc1cnc(C)c(O)c1C=O,0,0,0,4.75,['4.75'],0
2657,Cc1c(C)c(Cl)c2[nH]c(C(F)(F)F)nc2c1Cl,0,0,0,8.50,['8.50'],0
2658,Cc1c(N)ccc([N+](=O)[O-])c1C,0,0,0,1.96,['1.96'],0
2659,CC(=O)Nc1ccc(O)c(C)c1C,0,0,0,10.33,['10.33'],0
2660,Cc1nc(N)nc(N)c1-c1ccc(Cl)c(Cl)c1,0,0,0,7.15,['7.15'],0
2661,Cc1nnc(C)c(C)c1C,0,0,0,5.36,['5.36'],0
2662,Cc1onc(-c2c(Cl)cccc2Cl)c1C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)[O-],0,0,0,2.76,['2.76'],0
2663,Cc1onc(-c2c(F)cccc2Cl)c1C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)[O-],0,0,0,2.76,['2.76'],0
2664,Cc1onc(-c2ccccc2)c1C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)[O-],0,0,0,2.78,['2.78'],0
2665,Cc1onc(-c2ccccc2Cl)c1C(=O)NC1C(=O)N2C1SC(C)(C)C2C(=O)[O-],0,0,0,2.74,['2.74'],0
2666,Cc1nc2c(c(C)c1C)c(C)c(C)c1c(C)nccc12,0,0,0,7.06,['7.06'],0
2667,COc1ccc2c(c1)c(CC(=O)[O-])c(C)n2C(=O)c1ccc(Cl)cc1,0,0,0,4.50,['4.50'],0
2668,Cc1c(O)c[n+](N)cc1-c1ccccc1,0,0,0,4.90,['4.90'],0
2669,Cc1c(C2(c3cc(C(C)C)c(O)c(Br)c3C)OS(=O)(=O)c3ccccc32)cc(C(C)C)c(O)c1Br,0,0,0,7.34,['7.34'],0
2670,Cc1c(Br)cc(N)cc1Br,0,0,0,2.87,['2.87'],0
2671,Cc1c([N+](=O)[O-])cc(C(=O)[O-])cc1[N+](=O)[O-],0,0,0,2.97,['2.97'],0
2672,Cc1c(N(C)C)cc(Cc2cnc(N)nc2N)cc1N(C)C,0,0,0,7.16,['7.16'],0
2673,Cc1c(C(C)C2[NH2+]CC(C)CC2O)ccc2c1CC1C2CC=C2CC(O)CCC21C,0,0,0,7.49,['7.49'],0
2674,Cc1c(Br)cccc1[NH+]=C1NCCN1,0,0,0,9.90,['9.90'],0
2675,Cc1c(Cl)cccc1[NH+]=C1NCCN1,0,0,0,9.85,['9.85'],0
2676,Cc1c(Cl)cccc1N=NC(=S)NNc1cccc(Cl)c1C,0,0,0,5.49,['5.49'],0
2677,Cc1c(Cl)cccc1Nc1ccccc1CC(=O)[O-],0,0,0,4.30,['4.30'],0
2678,Cc1ncc([N-]S(=O)(=O)c2ccc(N)cc2)c(C)n1,0,0,0,7.20,['7.20'],0
2679,COc1cncc(-c2ccccc2)c1C,0,0,0,5.00,['5.00'],0
2680,Cc1nc2cnc(=N)nc-2n(C)c1C,0,0,0,5.59,['5.59'],0
2681,CN=c1ncc2nc(C)c(C)n(C)c-2n1,0,0,0,6.10,['6.10'],0
2682,Cc1nc2cnc(=O)nc-2n(C)c1C,0,0,0,10.28,['10.28'],0
2683,CN=c1ncnc2n(C)c(C)c(C)nc1-2,0,0,0,6.62,['6.62'],0
2684,CNc1c(C)c(C)[nH+]c(C)c1C,0,0,0,10.07,['10.07'],0
2685,CNc1nc(C)c(C)nc1C(N)=[NH2+],0,0,0,9.43,['9.43'],0
2686,Cc1nc2c(=N)ncn(C)c2nc1C,0,0,0,10.44,['10.44'],0
2687,CN=c1ncn(C)c2nc(C)c(C)nc12,0,0,0,11.39,['11.39'],0
2688,Cc1nc2nc(N)n(C)c(=O)c2nc1C,0,0,0,2.60,['2.60'],0
2689,Cc1nc2ncn(C)c(=O)c2nc1C,0,0,0,-0.05,['-0.05'],0
2690,Cc1nc2[nH]c(C[NH3+])nc(=O)c2nc1C,0,0,0,2.40,['2.40'],0
2691,Cc1nc2[nH]c(N)nc(=O)c2nc1C,0,0,0,2.60,['2.60'],0
2692,Cc1nc2c(=O)nc(N)n(C)c2nc1C,0,0,0,3.20,['3.20'],0
2693,Cc1nc2c(=O)ncn(C)c2nc1C,0,0,0,1.73,['1.73'],0
2694,Cc1nc2c(N)nc(=N)n(C)c2nc1C,0,0,0,11.86,['11.86'],0
2695,Cc1nc2nc(N)nc(C)c2nc1C,0,0,0,2.99,['2.99'],0
2696,Cc1nc2nc(N)nc(O)c2nc1C,0,0,0,2.60,['2.60'],0
2697,Cc1nc2nc(N)nc(OC(C)C)c2nc1C,0,0,0,4.34,['4.34'],0
2698,COc1nc(N)nc2nc(C)c(C)nc12,0,0,0,3.99,['3.99'],0
2699,Cc1nc2nc(N)nc(OCc3ccccc3)c2nc1C,0,0,0,3.90,['3.90'],0
2700,CNc1nc(O)c2nc(C)c(C)nc2n1,0,0,0,2.40,['2.40'],0
2701,Cc1nc2ncnc(N(C)C)c2nc1C,0,0,0,4.82,['4.82'],0
2702,Cc1nc2ncnc(N)c2nc1C,0,0,0,3.78,['3.78'],0
2703,CNc1ncnc2nc(C)c(C)nc12,0,0,0,4.15,['4.15'],0
2704,Cc1nc2cn(C)c(=O)nc2nc1C,0,0,0,11.43,['11.43'],0
2705,Cc1ncc2nc(C)c(C)nc2n1,0,0,0,3.69,['3.69'],0
2706,Cc1nc2cnc(N)nc2nc1C,0,0,0,3.39,['3.39'],0
2707,Cc1nc2cncnc2nc1C,0,0,0,2.86,['2.86'],0
2708,Cc1nc2nc(C)c(C)nc2nc1C,0,0,0,-0.02,['-0.02'],0
2709,COc1nc2ccccc2nc1C,0,0,0,1.38,['1.38'],0
2710,Cc1nc2ccccn2c(=O)c1C,0,0,0,4.42,['4.42'],0
2711,Cc1nc2n(c(=O)c1C)CCCC2,0,0,0,4.30,['4.30'],0
2712,Cc1[nH]cnc1CSCCNC(=[NH2+])NCCSCc1nc[nH]c1C,0,0,0,6.80,['6.80'],0
2713,CNC(=NC#N)NCCSCc1nc[nH]c1C,0,0,0,6.70,['6.70'],0
2714,CNC(=S)NCCSCc1nc[nH]c1C,0,0,0,6.80,['6.80'],0
2715,CNC(=NC#N)NCCSCc1ncn(COC(=O)C(C)(C)C)c1C,0,0,0,4.70,['4.70'],0
2716,Cc1ncnc([N-]S(=O)(=O)c2ccc(N)cc2)c1C,0,0,0,7.36,['7.36'],0
2717,Cc1nnc2c(c1C)CCC2,0,0,0,5.36,['5.36'],0
2718,Cc1nnc2c(c1C)CCCC2,0,0,0,5.41,['5.41'],0
2719,Cc1noc([N-]S(=O)(=O)c2ccc(N)cc2)c1C,0,0,0,4.75,['4.75'],0
2720,CC(=O)Nc1ccc(S(=O)(=O)[N-]c2onc(C)c2C)cc1,0,0,0,4.72,['4.72'],0
2721,Cc1nsnc1C=NO,0,0,0,9.54,['9.54'],0
2722,Cc1ncsc1CCCl,0,0,0,3.20,['3.20'],0
2723,Cc1n[nH]c2c(N)ncnc12,0,0,0,4.98,['4.98'],0
2724,Cc1n[nH]c2c(NCc3ccccc3)ncnc12,0,0,0,4.91,['4.91'],0
2725,Cc1n[nH]c2c(NCc3ccco3)ncnc12,0,0,0,4.80,['4.80'],0
2726,Cc1n[nH]c2c(Nc3ccccc3)ncnc12,0,0,0,4.57,['4.57'],0
2727,COc1ccc2c(c1)[nH]c1c(C)nccc12,0,0,0,7.61,['7.61'],0
2728,Cc1nc(N)nc2nccnc12,0,0,0,2.81,['2.81'],0
2729,CC(=O)N1CCN(C(C)=O)c2c(C)ncnc21,0,0,0,2.12,['2.12'],0
2730,CC(=O)N1CCN(Cc2ccccc2)c2ncnc(C)c21,0,0,0,5.45,['5.45'],0
2731,Cc1ncnc2c1N(C=O)CCN2Cc1ccccc1,0,0,0,5.42,['5.42'],0
2732,CC1=Nc2c(C)ncnc2NC1,0,0,0,6.00,['6.00'],0
2733,Cc1ncnc2c1NCCN2,0,0,0,6.71,['6.71'],0
2734,CC(=O)N1CCNc2ncnc(C)c21,0,0,0,5.23,['5.23'],0
2735,Cc1ncnc2c1N(C=O)CCN2,0,0,0,5.42,['5.42'],0
2736,Cc1c(CC(=O)[O-])sc2ccc(Cl)cc12,0,0,0,3.89,['3.89'],0
2737,Cc1nncc2ccccc12,0,0,0,4.37,['4.37'],0
2738,Cc1c2ccncc2c(C)c2c1[nH]c1ccccc12,0,0,0,7.57,['7.57'],0
2739,Cc1c2ccncc2cc2c1[nH]c1ccccc12,0,0,0,7.02,['7.02'],0
2740,Cc1c[nH]c2ccccc12,0,0,0,-3.35,['-3.35'],0
2741,Cc1cc(=O)n(-c2ccccc2)[nH]1,0,0,0,1.05,['1.05'],0
2742,Cc1cc(=O)n(C)c(NN)n1,0,0,0,5.50,['5.50'],0
2743,CSc1nc(C)cc(=O)n1C,0,0,0,0.90,['0.90'],0
2744,Cc1cc(=O)n(-c2ccccc2)n1C,0,0,0,1.41,['1.41'],0
2745,Cc1cc(=O)n2c(n1)C(C)CCC2,0,0,0,3.55,['3.55'],0
2746,Cc1cc(=O)n2c(n1)CCCC2,0,0,0,3.61,['3.61'],0
2747,Cc1cc(=O)n2c(n1)CCCC2C,0,0,0,3.85,['3.85'],0
2748,Cc1cc(=O)n2ccccc2n1,0,0,0,3.60,['3.60'],0
2749,Cc1cc(=O)nc(NN)[nH]1,0,0,0,3.80,['3.80'],0
2750,Cc1cc(Br)c(N)c(Br)c1,0,0,0,0.69,['0.69'],0
2751,Cc1cc(C)c(C(=O)[O-])c(C)c1,0,0,0,4.40,['4.40'],0
2752,Cc1cc(C)c(C23CCC[NH+]2CCO3)c(C)c1,0,0,0,9.12,['9.12'],0
2753,Cc1cc(C)c(CC2=[NH+]CCN2)c(C)c1,0,0,0,10.70,['10.70'],0
2754,Cc1cc(C)c(N)c(C)c1,0,0,0,4.37,['4.37'],0
2755,Cc1cc(C)c([NH+]=C2NCCN2)c(C)c1,0,0,0,10.78,['10.78'],0
2756,Cc1cc(C)c(NC(=O)C2CNCC[NH2+]2)c(C)c1,0,0,0,7.95,['7.95'],0
2757,Cc1cc(C)c(O)c(C)c1,0,0,0,10.88,['10.88'],0
2758,Cc1cc(CO)c(O)c(CO)c1,0,0,0,9.92,['9.92'],0
2759,Cc1cc(C)c([NH+]=C2NCCN2)c(Cl)c1,0,0,0,9.59,['9.59'],0
2760,Cc1cc(Cl)c([NH+]=C2NCCN2)c(Cl)c1,0,0,0,8.29,['8.29'],0
2761,Cc1cc([N+](=O)[O-])c(N)c([N+](=O)[O-])c1,0,0,0,-3.96,['-3.96'],0
2762,Cc1cc(C)c(C)c(C(=O)[O-])c1C,0,0,0,3.52,['3.52'],0
2763,Cc1cc(C)c(C(=O)[O-])c(C)c1C,0,0,0,4.00,['4.00'],0
2764,Cc1cc(C(=O)[O-])c(C)c(C)c1C,0,0,0,4.22,['4.22'],0
2765,Cc1cc(C)c(C)c(N)c1C,0,0,0,4.30,['4.30'],0
2766,Cc1cc(C)c(C)c(Nc2ccccc2CC(=O)[O-])c1C,0,0,0,4.20,['4.20'],0
2767,Cc1cc(C)c([N+](=O)[O-])c(C)c1O,0,0,0,8.98,['8.98'],0
2768,CC(=O)Nc1c(C)cc(O)c(C)c1C,0,0,0,10.44,['10.44'],0
2769,CC(=O)Nc1cc(C)c(O)c(C)c1C,0,0,0,10.54,['10.54'],0
2770,CC(=O)Oc1c(C)cc(OCC(O)C[NH2+]C(C)C)c(C)c1C,0,0,0,9.70,['9.70'],0
2771,Cc1cc([O-])c([N+](=O)[O-])cc1Cl,0,0,0,6.84,['6.84'],0
2772,Cc1cc(N=Nc2ccc3c(c2)Cc2ccccc2-3)c(N)cc1N,0,0,0,5.50,['5.50'],0
2773,Cc1cc(N)c(SS(=O)(=O)[O-])cc1N,0,0,0,5.64,['5.64'],0
2774,Cc1cc(OCC[NH+](C)C)c(C(C)C)cc1O,0,0,0,8.72,['8.72'],0
2775,COc1cccc(OC)c1OCC[NH+](C)CCOc1cc(C)c(O)cc1C(C)C,0,0,0,7.10,['7.10'],0
2776,C[NH2+]CCOc1cc(C)c(O)cc1C(C)C,0,0,0,9.32,['9.32'],0
2777,Cc1cc(OCC[NH2+]CC2CC(=O)c3ccccc3C2=O)c(C(C)C)cc1O,0,0,0,7.06,['7.06'],0
2778,CC(=O)Nc1cc(C)c(O)cc1C,0,0,0,10.11,['10.11'],0
2779,CC(=O)Oc1cc(C(C)C)c(OCC[NH+](C)C)cc1C,0,0,0,8.72,['8.72'],0
2780,Cc1cc(OCC[NH+](C)C)c(C(C)C)cc1OC1CCCCC1=O,0,0,0,8.45,['8.45'],0
2781,Cc1cc(OCC[NH+](C)C)c(C(C)C)cc1OS(=O)(=O)C12CCC(CC1=O)C2(C)C,0,0,0,8.44,['8.44'],0
2782,Cc1cnc([N-]S(=O)(=O)c2ccc(N)cc2)c(Br)c1,0,0,0,6.96,['6.96'],0
2783,Cc1cc(C)c(C)nc1C,0,0,0,7.90,['7.90'],0
2784,Cc1cc(C)c2[nH+]c(C)cc(N)c2c1,0,0,0,10.40,['10.40'],0
2785,Cc1cc(C)c2oc(N(N)CCC#N)nc2c1,0,0,0,3.25,['3.25'],0
2786,Cc1cc(Cl)c2ccc3cccnc3c2n1,0,0,0,4.53,['4.53'],0
2787,Cc1cc(N)c2ccccc2[nH+]1,0,0,0,9.42,['9.42'],0
2788,Cc1cc(C)cc(C(=O)OC2CC3CCC(C2)[NH+]3C)c1,0,0,0,8.75,['8.75'],0
2789,Cc1cc([O-])cc(C)c1C#N,0,0,0,8.21,['8.21'],0
2790,Cc1cc(O)cc(O)c1C(=N)c1ccccc1,0,0,0,6.75,['6.75'],0
2791,Cc1cc(N)cc(C)c1C,0,0,0,5.12,['5.12'],0
2792,Cc1cc(C(C)(C)C)cc(C)c1CC1=[NH+]CCN1,0,0,0,10.20,['10.20'],0
2793,Cc1cc(N)cc(C)c1[N+](=O)[O-],0,0,0,2.59,['2.59'],0
2794,Cc1cc([O-])cc(C)c1[N+](=O)[O-],0,0,0,8.24,['8.24'],0
2795,Cc1cc(Br)cc(C)c1N(C)C,0,0,0,4.36,['4.36'],0
2796,Cc1cc(Br)cc(C)c1N,0,0,0,3.54,['3.54'],0
2797,Cc1cc([N+](=O)[O-])cc(C)c1N,0,0,0,0.98,['0.98'],0
2798,Cc1cc(Br)cc(C)c1[NH+]=C1NCCN1,0,0,0,10.21,['10.21'],0
2799,Cc1cc(Cl)cc(C)c1[NH+]=C1NCCN1,0,0,0,10.25,['10.25'],0
2800,Cc1cc(Cl)cc(Cl)c1[NH+]=C1NCCN1,0,0,0,9.03,['9.03'],0
2801,CC(=O)Nc1c(C)cc(O)cc1C,0,0,0,9.95,['9.95'],0
2802,Cc1cc(C2(c3cc(C)c(O)c(Br)c3)OS(=O)(=O)c3ccccc32)cc(Br)c1O,0,0,0,6.33,['6.33'],0
2803,Cc1cc(Br)cc(C(N)=O)c1O,0,0,0,7.58,['7.58'],0
2804,Cc1cc(Br)cc(C(=O)NC(C)C)c1O,0,0,0,7.54,['7.54'],0
2805,CNC(=O)c1cc(Br)cc(C)c1O,0,0,0,7.52,['7.52'],0
2806,Cc1cc(C#N)cc(C)c1[O-],0,0,0,8.27,['8.27'],0
2807,Cc1cc([N+](=O)[O-])cc(C)c1[O-],0,0,0,7.19,['7.19'],0
2808,CC(=O)Nc1cc(C)c(O)c(C)c1,0,0,0,10.20,['10.20'],0
2809,Cc1cc([N+](=O)[O-])cc([N+](=O)[O-])c1[O-],0,0,0,4.36,['4.36'],0
2810,Cc1cc(Cl)cc(Cl)c1OCC(=O)[O-],0,0,0,3.13,['3.13'],0
2811,Cc1cc([O-])cc(C)c1S(C)(=O)=O,0,0,0,8.13,['8.13'],0
2812,Cc1cc(N)ccc1C(=O)[O-],0,0,0,4.83,['4.83'],0
2813,Cc1cc([N+](=O)[O-])ccc1C(=O)[O-],0,0,0,3.65,['3.65'],0
2814,Cc1cc(O)ccc1C1(c2ccc(O)cc2C)OS(=O)(=O)c2ccccc21,0,0,0,1.67,['1.67'],0
2815,Cc1cc(NC(=O)NC(N)=[NH2+])ccc1Cl,0,0,0,7.58,['7.58'],0
2816,Cc1cc(O)ccc1Cl,0,0,0,9.59,['9.59'],0
2817,Cc1cc(N)ccc1[N+](=O)[O-],0,0,0,1.50,['1.50'],0
2818,Cc1cc([O-])ccc1[N+](=O)[O-],0,0,0,7.33,['7.33'],0
2819,Cc1cc(Br)ccc1N,0,0,0,3.62,['3.62'],0
2820,Cc1cc(C(=O)[O-])ccc1N,0,0,0,4.62,['4.62'],0
2821,Cc1cc([N+](=O)[O-])ccc1N,0,0,0,1.04,['1.04'],0
2822,Cc1cc(Cl)ccc1[NH+]=C1NCCN1,0,0,0,9.87,['9.87'],0
2823,Cc1cc(O)ccc1N=Nc1ccc2c(c1)Cc1ccccc1-2,0,0,0,3.70,['3.70'],0
2824,CC(=O)Nc1ccc(O)cc1C,0,0,0,9.92,['9.92'],0
2825,Cc1cc([N+](=O)[O-])ccc1NN=C(C#N)C#N,0,0,0,5.50,['5.50'],0
2826,Cc1cc(Cl)ccc1[N-]N=C(C#N)C(=O)C(C)(C)C,0,0,0,6.40,['6.40'],0
2827,CC(=O)C(C#N)=N[N-]c1ccc(Cl)cc1C,0,0,0,5.65,['5.65'],0
2828,Cc1cc(Cl)ccc1N=NC(=S)NNc1ccc(Cl)cc1C,0,0,0,5.87,['5.87'],0
2829,Cc1cc(Cl)ccc1O,0,0,0,9.60,['9.60'],0
2830,CC(=O)Nc1ccc(O)c(C)c1,0,0,0,9.98,['9.98'],0
2831,CC(=O)Oc1ccc(OCC[NH+](C)C)cc1C,0,0,0,8.80,['8.80'],0
2832,Cc1cc(Cl)ccc1OCC(=O)[O-],0,0,0,3.28,['3.28'],0
2833,Cc1cc(Cl)ccc1OCCCC(=O)[O-],0,0,0,4.80,['4.80'],0
2834,Cc1cc(OCC(=O)[O-])ccc1S(C)(=O)=O,0,0,0,3.00,['3.00'],0
2835,Cc1cc(Br)cnc1[N-]S(=O)(=O)c1ccc(N)cc1,0,0,0,7.20,['7.20'],0
2836,Cc1cc(C)n(C)c(=N)n1,0,0,0,11.52,['11.52'],0
2837,Cc1cc(C)n(C)c(=O)n1,0,0,0,3.90,['3.90'],0
2838,Cc1cc(C)n(C)c(=S)n1,0,0,0,3.06,['3.06'],0
2839,Cc1cc([N-]S(=O)(=O)c2ccc(N)cc2)n(-c2ccccc2)n1,0,0,0,5.69,['5.69'],0
2840,CNc1nc(C)cc(C)n1,0,0,0,5.23,['5.23'],0
2841,Cc1cc(O)nc(NN)n1,0,0,0,3.80,['3.80'],0
2842,COc1cc(C)nc(NN)n1,0,0,0,6.20,['6.20'],0
2843,Cc1cc(N)nc(Nc2ccc(Cl)cc2)n1,0,0,0,6.60,['6.60'],0
2844,CNc1nccnc1-c1nc(C)cc(C)n1,0,0,0,2.90,['2.90'],0
2845,Cc1cc(N)nc2ccc3ccccc3c12,0,0,0,7.10,['7.10'],0
2846,Cc1cc(N)nc2c1ccc1ccccc12,0,0,0,6.70,['6.70'],0
2847,Cc1cc(C)c2ccc3c(C)cc(C)nc3c2n1,0,0,0,6.48,['6.48'],0
2848,Cc1cc(C)c2ccc3cccnc3c2n1,0,0,0,5.94,['5.94'],0
2849,Cc1cc(C)c2ccccc2n1,0,0,0,5.12,['5.12'],0
2850,CSc1cc(C)ncn1,0,0,0,3.16,['3.16'],0
2851,Cc1cc(C(=O)NNCc2ccccc2)no1,0,0,0,10.40,['10.40'],0
2852,Cc1cc([N-]S(=O)(=O)c2ccc(N)cc2)no1,0,0,0,5.81,['5.81'],0
2853,CC(=O)Nc1ccc(S(=O)(=O)[N-]c2cc(C)on2)cc1,0,0,0,5.54,['5.54'],0
2854,Cc1cc2c(OCC(O)C[NH2+]C(C)C)cccc2[nH]1,0,0,0,9.25,['9.25'],0
2855,Cc1cnc2c(c1)c(C)c(C)c1cc(C)cnc12,0,0,0,5.52,['5.52'],0
2856,Cc1cnc2c(c1)c(C)c(C)c1cccnc12,0,0,0,5.32,['5.32'],0
2857,Cc1cnc2c(cc(C)c3cccnc32)c1C,0,0,0,5.91,['5.91'],0
2858,Cc1cc2nc3c(=O)[nH]c(=O)nc-3n(CC(O)C(O)C(O)CO)c2cc1C,0,0,0,9.95,['9.95'],0
2859,Cc1cc2ncn(C3OC(CO)C(O)C(O)C3O)c2cc1C,0,0,0,4.60,['4.60'],0
2860,Cc1cc2ncn(C3OCC(O)C(O)C3O)c2cc1C,0,0,0,4.62,['4.62'],0
2861,Cc1cnc2c(c1)c(C)cc1c(C)c(C)cnc12,0,0,0,6.05,['6.05'],0
2862,Cc1cc2c(nn1)CCC2,0,0,0,4.93,['4.93'],0
2863,Cc1cc2c(nn1)CCCC2,0,0,0,4.96,['4.96'],0
2864,Cc1cc2c(s1)Nc1ccc(F)cc1[NH+]=C2N1CC[NH+](C)CC1,0,0,0,7.72,['7.72'],0
2865,Cc1cnc2c(c1)cc(C)c1cc(C)cnc12,0,0,0,5.25,['5.25'],0
2866,Cc1cnc2c(ccc3cc(C)cnc32)c1,0,0,0,5.15,['5.15'],0
2867,Cc1cnc2c(ccc3cccnc32)c1,0,0,0,4.98,['4.98'],0
2868,Cc1cc2ccccc2[nH]1,0,0,0,-0.10,['-0.10'],0
2869,Cc1cc(N)c2ccccc2c1,0,0,0,3.96,['3.96'],0
2870,Cc1cc2ccccc2c(C(=O)[O-])c1C,0,0,0,3.33,['3.33'],0
2871,Cc1cc2ccccc2cn1,0,0,0,5.64,['5.64'],0
2872,Cc1cc2ccccc2n1C,0,0,0,0.34,['0.34'],0
2873,Cc1cnc2ccccc2c1,0,0,0,5.17,['5.17'],0
2874,Cc1cc2cccnc2c2ncccc12,0,0,0,5.26,['5.26'],0
2875,Cc1ccc(C)c(C(=N)c2ccccc2)c1,0,0,0,6.79,['6.79'],0
