,Solute SMILES,Solvent SMILES,Solute CAS,Solute IUPAC,pKa (avg),pKa (all),Source
3938,Nc1ccc2cnccc2c1,O,0,0,7.16,['7.16'],['pKa_prospector']
3939,O=[N+]([O-])c1ccc2cnccc2c1,O,0,0,3.43,['3.43'],['pKa_prospector']
3940,c1cnc2ccncc2c1,O,0,0,3.76,['3.76'],['pKa_prospector']
3941,Nc1cccc2cncnc12,O,0,0,2.8,['2.80'],['pKa_prospector']
3942,O=[N+]([O-])c1cccc2cncnc12,O,0,0,3.98,['3.98'],['pKa_prospector']
3943,Nc1ccc2cncnc2c1,O,0,0,4.59,['4.59'],['pKa_prospector']
3944,O=[N+]([O-])c1ccc2cncnc2c1,O,0,0,4.03,['4.03'],['pKa_prospector']
3945,O=C(Cc1cccs1)NC1C(=O)N2C(C(=O)[O-])=C(C[n+]3ccccc3)CSC12,O,0,0,3.4,['3.40'],['pKa_prospector']
3946,N#Cc1ccccc1C(=O)[O-],O,0,0,3.14,['3.14'],['pKa_prospector']
3947,N#Cc1ccccc1OCC(=O)[O-],O,0,0,2.97,['2.97'],['pKa_prospector']
3948,NC(=O)c1ccccc1C(=O)[O-],O,0,0,3.75,['3.75'],['pKa_prospector']
3949,NC(=O)c1ccccc1O,O,0,0,8.41,['8.41'],['pKa_prospector']
3950,O=C(NO)c1ccccc1O,O,0,0,7.43,['7.43'],['pKa_prospector']
3951,O=C(NP(=O)(N1CC1)N1CC1)c1ccccc1Br,O,0,0,7.92,['7.92'],['pKa_prospector']
3952,O=C(NP(=O)(N1CC1)N1CC1)c1ccccc1I,O,0,0,7.91,['7.91'],['pKa_prospector']
3953,O=C([O-])c1ccccc1Cl,O,0,0,3.88,['3.88'],['pKa_prospector']
3954,O=C([O-])c1ccccc1F,O,0,0,4.26,['4.26'],['pKa_prospector']
3955,O=C([O-])c1ccccc1I,O,0,0,3.83,['3.83'],['pKa_prospector']
3956,O=C([O-])c1ccccc1[N+](=O)[O-],O,0,0,2.88,['2.88'],['pKa_prospector']
3957,N#CCNc1ccccc1C(=O)[O-],O,0,0,3.4,['3.40'],['pKa_prospector']
3958,NC(=O)CNc1ccccc1C(=O)[O-],O,0,0,4.2,['4.20'],['pKa_prospector']
3959,O=C([O-])c1ccccc1NCCO,O,0,0,5,['5.00'],['pKa_prospector']
3960,O=C([O-])c1ccccc1Nc1cccc(Cl)c1,O,0,0,4.81,['4.81'],['pKa_prospector']
3961,Nc1cccc(Nc2ccccc2C(=O)[O-])c1,O,0,0,4.54,['4.54'],['pKa_prospector']
3962,O=C([O-])c1ccccc1Nc1cccc([N+](=O)[O-])c1,O,0,0,4.46,['4.46'],['pKa_prospector']
3963,O=C([O-])c1ccccc1Nc1cccc(O)c1,O,0,0,4.35,['4.35'],['pKa_prospector']
3964,O=C([O-])c1ccccc1Nc1cccc(S(=O)(=O)[O-])c1,O,0,0,4.31,['4.31'],['pKa_prospector']
3965,O=C(c1ccccc1Cl)c1ccc2n1CCC2C(=O)[O-],O,0,0,4.33,['4.33'],['pKa_prospector']
3966,NC(=O)C(CC[NH+]1CCCCC1)c1ccccc1Cl,O,0,0,9.2,['9.20'],['pKa_prospector']
3967,FC(F)(F)c1ccccc1[NH+]=C1NCCN1,O,0,0,8.8,['8.80'],['pKa_prospector']
3968,N#CC(C#N)=NNc1ccccc1C(F)(F)F,O,0,0,5,['5.00'],['pKa_prospector']
3969,[O-]c1ccccc1C(F)(F)F,O,0,0,8.08,['8.08'],['pKa_prospector']
3970,OC(c1ccc(Cl)cc1)(c1cncnc1)c1ccccc1Cl,O,0,0,2.5,['2.50'],['pKa_prospector']
3971,OC(c1ccc(F)cc1)(c1cncnc1)c1ccccc1Cl,O,0,0,2.6,['2.60'],['pKa_prospector']
3972,O=C([O-])c1ccccc1C(c1ccc(O)cc1)c1ccc(O)cc1,O,0,0,9.95,['9.95'],['pKa_prospector']
3973,Nc1ccccc1C(c1ccc(O)cc1)c1ccc(O)cc1,O,0,0,9.65,['9.65'],['pKa_prospector']
3974,O=C1CN=C(c2ccccc2F)c2cc(Cl)ccc2N1CC(O)CO,O,0,0,2.26,['2.26'],['pKa_prospector']
3975,O=C1CN=C(c2ccccc2F)c2cc(I)ccc2N1CC(O)CO,O,0,0,2.31,['2.31'],['pKa_prospector']
3976,O=C1CN=C(c2ccccc2F)c2cc(Cl)c(Cl)cc2N1,O,0,0,2.26,['2.26'],['pKa_prospector']
3977,O=C1CN=C(c2ccccc2Br)c2cc(Cl)ccc2N1,O,0,0,2.09,['2.09'],['pKa_prospector']
3978,O=C1CN=C(c2ccccc2C(F)(F)F)c2cc(Cl)ccc2N1,O,0,0,1.73,['1.73'],['pKa_prospector']
3979,O=C1CN=C(c2ccccc2Cl)c2cc(Cl)ccc2N1,O,0,0,2.17,['2.17'],['pKa_prospector']
3980,O=C1CN=C(c2ccccc2F)c2cc(Cl)ccc2N1,O,0,0,2.57,['2.57'],['pKa_prospector']
3981,O=C1CN=C(c2ccccc2[N+](=O)[O-])c2cc([N+](=O)[O-])ccc2N1,O,0,0,0.92,['0.92'],['pKa_prospector']
3982,O=C1CN=C(c2ccccc2C(F)(F)F)c2ccccc2N1,O,0,0,2.39,['2.39'],['pKa_prospector']
3983,O=C([O-])C=Cc1ccccc1Br,O,0,0,4.21,['4.21'],['pKa_prospector']
3984,O=C([O-])C=Cc1ccccc1Cl,O,0,0,4.2,['4.20'],['pKa_prospector']
3985,O=C([O-])C=Cc1ccccc1[N+](=O)[O-],O,0,0,4.15,['4.15'],['pKa_prospector']
3986,O=C([O-])C=Cc1ccccc1O,O,0,0,4.59,['4.59'],['pKa_prospector']
3987,NC(=[NH2+])NN=Cc1ccccc1[N+](=O)[O-],O,0,0,7.95,['7.95'],['pKa_prospector']
3988,NC(=O)NN=Cc1ccccc1[N+](=O)[O-],O,0,0,-1.2,['-1.20'],['pKa_prospector']
3989,NC(=O)NN=Cc1ccccc1O,O,0,0,-1.3,['-1.30'],['pKa_prospector']
3990,ON=Cc1ccccc1O,O,0,0,7.4,['7.40'],['pKa_prospector']
3991,O=C([O-])Cc1ccccc1Br,O,0,0,4.05,['4.05'],['pKa_prospector']
3992,O=C([O-])Cc1ccccc1Cl,O,0,0,4.07,['4.07'],['pKa_prospector']
3993,O=C([O-])Cc1ccccc1I,O,0,0,4.04,['4.04'],['pKa_prospector']
3994,O=C([O-])Cc1ccccc1[N+](=O)[O-],O,0,0,4,['4.00'],['pKa_prospector']
3995,O=C([O-])Cc1ccccc1Nc1c(Cl)cc(O)cc1Cl,O,0,0,4.4,['4.40'],['pKa_prospector']
3996,O=C([O-])Cc1ccccc1Nc1c(Cl)cccc1Br,O,0,0,4.2,['4.20'],['pKa_prospector']
3997,O=C([O-])Cc1ccccc1Nc1c(Cl)cccc1Cl,O,0,0,4.15,['4.15'],['pKa_prospector']
3998,O=C([O-])Cc1ccccc1Nc1c(F)cccc1F,O,0,0,4.09,['4.09'],['pKa_prospector']
3999,O=C([O-])Cc1ccccc1Nc1c(Cl)cccc1I,O,0,0,4.24,['4.24'],['pKa_prospector']
4000,O=C([O-])Cc1ccccc1Nc1cc(Cl)cc(Cl)c1,O,0,0,4.31,['4.31'],['pKa_prospector']
4001,O=C([O-])Cc1ccccc1Nc1cc(Cl)ccc1Cl,O,0,0,4.1,['4.10'],['pKa_prospector']
4002,O=C([O-])Cc1ccccc1Nc1ccc(Cl)c(Cl)c1,O,0,0,4.3,['4.30'],['pKa_prospector']
4003,O=C([O-])Cc1ccccc1Nc1cccc(Cl)c1Cl,O,0,0,4.2,['4.20'],['pKa_prospector']
4004,O=C([O-])Cc1ccccc1Oc1ccc(Cl)cc1Cl,O,0,0,4.53,['4.53'],['pKa_prospector']
4005,O=C([O-])CCc1ccccc1Cl,O,0,0,4.58,['4.58'],['pKa_prospector']
4006,O=C([O-])CCc1ccccc1[N+](=O)[O-],O,0,0,4.5,['4.50'],['pKa_prospector']
4007,[NH3+]Cc1ccccc1Cl,O,0,0,5.2,['5.20'],['pKa_prospector']
4008,OCc1ccccc1C(c1ccc(O)cc1)c1ccc(O)cc1,O,0,0,9.65,['9.65'],['pKa_prospector']
4009,Oc1ccccc1Cc1ccccc1O,O,0,0,10,['10.00'],['pKa_prospector']
4010,O=[N+]([O-])c1ccccc1[O-],O,0,0,7.17,['7.17'],['pKa_prospector']
4011,O=C([O-])COc1ccccc1[N+](=O)[O-],O,0,0,2.9,['2.90'],['pKa_prospector']
4012,Brc1ccccc1N(CC1CC1)C1=[NH+]CCN1,O,0,0,11.2,['11.20'],['pKa_prospector']
4013,Nc1ccccc1Br,O,0,0,2.53,['2.53'],['pKa_prospector']
4014,Nc1ccccc1I,O,0,0,2.58,['2.58'],['pKa_prospector']
4015,Nc1ccccc1[N+](=O)[O-],O,0,0,-0.26,['-0.26'],['pKa_prospector']
4016,Nc1ccccc1S(N)(=O)=O,O,0,0,1,['1.00'],['pKa_prospector']
4017,Nc1ccccc1S(=O)(=O)[O-],O,0,0,2.46,['2.46'],['pKa_prospector']
4018,Clc1ccccc1N1CC[NH2+]CC1,O,0,0,9.13,['9.13'],['pKa_prospector']
4019,Clc1ccccc1[NH+]=C1NCCN1,O,0,0,9.15,['9.15'],['pKa_prospector']
4020,N#CC(C#N)=NNc1ccccc1Br,O,0,0,6.35,['6.35'],['pKa_prospector']
4021,N#CC(C#N)=NNc1ccccc1Cl,O,0,0,5.83,['5.83'],['pKa_prospector']
4022,N#CC(C#N)=NNc1ccccc1[N+](=O)[O-],O,0,0,5.8,['5.80'],['pKa_prospector']
4023,Nc1ccc(S(=O)(=O)[N-]c2ccccc2Cl)cc1,O,0,0,8.3,['8.30'],['pKa_prospector']
4024,Nc1ccc(S(=O)(=O)[N-]c2ccccc2[N+](=O)[O-])cc1,O,0,0,7.37,['7.37'],['pKa_prospector']
4025,Oc1ccccc1Br,O,0,0,8.34,['8.34'],['pKa_prospector']
4026,Oc1ccccc1I,O,0,0,8.44,['8.44'],['pKa_prospector']
4027,O=C([O-])COc1ccccc1Br,O,0,0,3.12,['3.12'],['pKa_prospector']
4028,O=C([O-])COc1ccccc1Cl,O,0,0,3.05,['3.05'],['pKa_prospector']
4029,O=C([O-])COc1ccccc1F,O,0,0,3.09,['3.09'],['pKa_prospector']
4030,O=C([O-])COc1ccccc1I,O,0,0,3.17,['3.17'],['pKa_prospector']
4031,Brc1ccccc1-c1nnn[n-]1,O,0,0,4.22,['4.22'],['pKa_prospector']
4032,Clc1ccccc1-c1nnn[n-]1,O,0,0,4.24,['4.24'],['pKa_prospector']
4033,O=C([O-])c1ccccc1-c1ccc(Br)cc1,O,0,0,3.65,['3.65'],['pKa_prospector']
4034,O=C([O-])c1ccccc1-c1ccc(C(F)(F)F)cc1,O,0,0,3.83,['3.83'],['pKa_prospector']
4035,O=C([O-])c1ccccc1-c1ccc(Cl)cc1,O,0,0,3.29,['3.29'],['pKa_prospector']
4036,NS(=O)(=O)c1nnc(-c2ccccc2Cl)s1,O,0,0,6.6,['6.60'],['pKa_prospector']
4037,O=C([O-])C#Cc1ccccc1,O,0,0,2.23,['2.23'],['pKa_prospector']
4038,[NH3+]C(=CC(=S)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F)c1ccccc1,O,0,0,11.8,['11.80'],['pKa_prospector']
4039,[NH3+]C(=CC(=S)C(F)(F)C(F)(F)C(F)(F)F)c1ccccc1,O,0,0,11.6,['11.60'],['pKa_prospector']
4040,[NH3+]C(=CC(=S)C(F)(F)C(F)F)c1ccccc1,O,0,0,11.38,['11.38'],['pKa_prospector']
4041,[NH3+]C(=CC(=S)C(F)(F)F)c1ccccc1,O,0,0,11.36,['11.36'],['pKa_prospector']
4042,FC(F)(F)C(=S)C=C(Nc1ccccc1)c1ccccc1,O,0,0,9.1,['9.10'],['pKa_prospector']
4043,O=C([O-])C1CCC[NH+](CCC=C(c2ccccc2)c2ccccc2)C1,O,0,0,3.32,['3.32'],['pKa_prospector']
4044,Clc1ccc(CC(=CC[NH+]2CCCC2)c2ccccc2)cc1,O,0,0,8.8,['8.80'],['pKa_prospector']
4045,N=C(c1ccccc1)c1c(O)cc(O)cc1O,O,0,0,5.2,['5.20'],['pKa_prospector']
4046,N=C(c1ccccc1)c1ccc(O)cc1,O,0,0,6.45,['6.45'],['pKa_prospector']
4047,N=C(c1ccccc1)c1ccc(O)cc1O,O,0,0,5,['5.00'],['pKa_prospector']
4048,N=C(c1ccccc1)c1cccc(Cl)c1,O,0,0,5.69,['5.69'],['pKa_prospector']
4049,N=C(c1ccccc1)c1cccc(O)c1,O,0,0,7.08,['7.08'],['pKa_prospector']
4050,N=C(c1ccccc1)c1ccccc1,O,0,0,7.18,['7.18'],['pKa_prospector']
4051,N=C(c1ccccc1)c1ccccc1Cl,O,0,0,5.59,['5.59'],['pKa_prospector']
4052,N=C(c1ccccc1)c1ccccc1O,O,0,0,5,['5.00'],['pKa_prospector']
4053,NC(=[NH2+])NN=C(c1ccccc1)c1cccs1,O,0,0,8.5,['8.50'],['pKa_prospector']
4054,O=C(C(=NO)c1ccccc1)c1ccccc1,O,0,0,9.6,['9.60'],['pKa_prospector']
4055,ON=C(c1ccccc1)c1ccccc1,O,0,0,10.7,['10.70'],['pKa_prospector']
4056,ON=C(c1ccccc1)c1nc2ccccc2s1,O,0,0,8.07,['8.07'],['pKa_prospector']
4057,O=C(C1=C([O-])C(=O)c2ccccc2C1=O)c1ccccc1,O,0,0,2.17,['2.17'],['pKa_prospector']
4058,O=C([O-])C=CC(=O)c1ccccc1,O,0,0,3.5,['3.50'],['pKa_prospector']
4059,O=C(C=NO)c1ccccc1,O,0,0,7,['7.00'],['pKa_prospector']
4060,O=C(CC(=O)c1ccccc1)c1ccccc1,O,0,0,9.2,['9.20'],['pKa_prospector']
4061,O=C(CCCc1c[nH]cn1)c1ccccc1,O,0,0,7.35,['7.35'],['pKa_prospector']
4062,O=C(CC[NH+]1CCCCC1)c1ccccc1,O,0,0,9.61,['9.61'],['pKa_prospector']
4063,[NH3+]CC(=O)c1ccccc1,O,0,0,8.16,['8.16'],['pKa_prospector']
4064,O=C(c1ccccc1)N1CC[NH2+]CC1,O,0,0,7.75,['7.75'],['pKa_prospector']
4065,NC(=[NH2+])NC(=O)c1ccccc1,O,0,0,6.96,['6.96'],['pKa_prospector']
4066,O=C(NC1CC[NH+](CCc2c[nH]c3ccccc23)CC1)c1ccccc1,O,0,0,7.7,['7.70'],['pKa_prospector']
4067,O=C(CNC(=O)c1ccccc1)NO,O,0,0,8.8,['8.80'],['pKa_prospector']
4068,O=C([O-])CNC(=O)c1ccccc1,O,0,0,3.64,['3.64'],['pKa_prospector']
4069,[NH3+]CCCCNC(=O)c1ccccc1,O,0,0,10.34,['10.34'],['pKa_prospector']
4070,[NH3+]CCCNC(=O)c1ccccc1,O,0,0,9.92,['9.92'],['pKa_prospector']
4071,O=C(NCCCOc1cccc(C[NH+]2CCCCC2)c1)c1ccccc1,O,0,0,9,['9.00'],['pKa_prospector']
4072,[NH3+]CCNC(=O)c1ccccc1,O,0,0,9.12,['9.12'],['pKa_prospector']
4073,NC(=[NH2+])NNC(=O)c1ccccc1,O,0,0,7.94,['7.94'],['pKa_prospector']
4074,O=C(NO)c1ccccc1,O,0,0,8.75,['8.75'],['pKa_prospector']
4075,O=C(NP(=O)(N1CC1)N1CC1)c1ccccc1,O,0,0,8.32,['8.32'],['pKa_prospector']
4076,Nc1ccc(S(=O)(=O)[N-]C(=O)c2ccccc2)cc1,O,0,0,4.57,['4.57'],['pKa_prospector']
4077,O=C(Nc1n[nH]c(NC(=O)c2ccccc2)n1)c1ccccc1,O,0,0,10.21,['10.21'],['pKa_prospector']
4078,Nc1ccc(OC(=O)c2ccccc2)cc1,O,0,0,2.17,['2.17'],['pKa_prospector']
4079,O=C(c1ccccc1)c1ccc([N-]S(=O)(=O)C(F)(F)F)cc1,O,0,0,3.22,['3.22'],['pKa_prospector']
4080,O=C(c1ccccc1)c1ccc(-c2ccccc2C(=O)[O-])cc1,O,0,0,3.3,['3.30'],['pKa_prospector']
4081,O=C(c1ccccc1)c1ccc2n1CCC2C(=O)[O-],O,0,0,3.49,['3.49'],['pKa_prospector']
4082,O=C(c1ccccc1)n1c(=O)[nH]cc(F)c1=O,O,0,0,6.9,['6.90'],['pKa_prospector']
4083,NC(=CC(=S)c1ccccc1)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,O,0,0,9.7,['9.70'],['pKa_prospector']
4084,NC(=CC(=S)c1ccccc1)C(F)(F)C(F)(F)C(F)(F)C(F)F,O,0,0,9.8,['9.80'],['pKa_prospector']
4085,NC(=CC(=S)c1ccccc1)C(F)(F)C(F)F,O,0,0,9.8,['9.80'],['pKa_prospector']
4086,NC(=CC(=S)c1ccccc1)C(F)(F)F,O,0,0,9.29,['9.29'],['pKa_prospector']
4087,NC(=CC(=S)c1ccccc1)C(F)F,O,0,0,10,['10.00'],['pKa_prospector']
4088,O=C([O-])C(Br)c1ccccc1,O,0,0,2.21,['2.21'],['pKa_prospector']
4089,O=C([O-])C(O)c1ccccc1,O,0,0,3.4,['3.40'],['pKa_prospector']
4090,O=C([O-])C(Cl)C(O)c1ccccc1,O,0,0,2.61,['2.61'],['pKa_prospector']
4091,O=C([O-])C(c1ccccc1)C(C(=O)[O-])c1ccccc1,O,0,0,3.53,['3.53'],['pKa_prospector']
4092,O=C([O-])CC(c1ccccc1)(c1ccccc1)c1ccccc1,O,0,0,6.84,['6.84'],['pKa_prospector']
4093,O=C([O-])CC(O)c1ccccc1,O,0,0,4.4,['4.40'],['pKa_prospector']
4094,NC(=O)C(CCC[NH+]1CC2CCC(CC2)C1)(c1ccccc1)c1ccccn1,O,0,0,4.68,['4.68'],['pKa_prospector']
4095,[NH3+]CCC(c1ccccc1)c1ccccn1,O,0,0,9.88,['9.88'],['pKa_prospector']
4096,NC(=O)C(CC[NH+]1C2CCC1CC2)(c1ccccc1)c1ccccn1,O,0,0,9.95,['9.95'],['pKa_prospector']
4097,NC(=O)C(CC[NH+]1CC2CCC(CC2)C1)(c1ccccc1)c1ccccn1,O,0,0,4.74,['4.74'],['pKa_prospector']
4098,N#CC(CC[NH+]1CCCCC1)(c1ccccc1)c1ccccc1,O,0,0,8.02,['8.02'],['pKa_prospector']
4099,OC(CC[NH+]1CCCCC1)(c1ccccc1)C1CC2C=CC1C2,O,0,0,8.8,['8.80'],['pKa_prospector']
4100,OC(CC[NH+]1CCCCC1)(c1ccccc1)C1CCCCC1,O,0,0,8.7,['8.70'],['pKa_prospector']
4101,c1ccc(C(CC[NH+]2CCCCC2)c2ccccc2)cc1,O,0,0,8.91,['8.91'],['pKa_prospector']
4102,N#CC(CC[NH+]1CCOCC1)(c1ccccc1)c1ccccc1,O,0,0,6.04,['6.04'],['pKa_prospector']
4103,NC(=O)C(CC[NH+]1CCOCC1)(c1ccccc1)c1ccccn1,O,0,0,6.86,['6.86'],['pKa_prospector']
4104,[NH3+]CC(O)c1ccccc1,O,0,0,8.9,['8.90'],['pKa_prospector']
4105,OC(CNc1ccccn1)c1ccccc1,O,0,0,5.85,['5.85'],['pKa_prospector']
4106,O=C(NO)C(CO)c1ccccc1,O,0,0,9.09,['9.09'],['pKa_prospector']
4107,O=C(OC1CC2CCC(C1)[NH2+]2)C(CO)c1ccccc1,O,0,0,10.28,['10.28'],['pKa_prospector']
4108,Nc1ccc(C(O)(c2ccccc2)c2ccc(N)cc2)cc1,O,0,0,5.38,['5.38'],['pKa_prospector']
4109,Oc1ccc(C(c2ccccc2)c2ccc(O)cc2)cc1,O,0,0,9.58,['9.58'],['pKa_prospector']
4110,OC(c1ccccc1)(c1cncnc1)c1ccc(Cl)cc1Cl,O,0,0,2.5,['2.50'],['pKa_prospector']
4111,O=C([O-])C(O)(c1ccccc1)c1ccccc1,O,0,0,3.05,['3.05'],['pKa_prospector']
4112,OC(c1ccccc1)(c1ccccc1)C1CCCC[NH2+]1,O,0,0,9.71,['9.71'],['pKa_prospector']
4113,O=C([O-])C(c1ccccc1)(c1ccccc1)c1ccccc1,O,0,0,3.96,['3.96'],['pKa_prospector']
4114,O=C([O-])CSC(c1ccccc1)(c1ccccc1)c1ccccc1,O,0,0,4.3,['4.30'],['pKa_prospector']
4115,OC(c1ccccc1)(c1ccccc1)c1ccccn1,O,0,0,3.9,['3.90'],['pKa_prospector']
4116,O=C(CC[NH+]1CCCCC1)C(c1ccccc1)c1ccccc1,O,0,0,9.45,['9.45'],['pKa_prospector']
4117,O=C(CC[NH+]1CCOCC1)C(c1ccccc1)c1ccccc1,O,0,0,6.39,['6.39'],['pKa_prospector']
4118,O=C([O-])C(c1ccccc1)c1ccccc1,O,0,0,3.94,['3.94'],['pKa_prospector']
4119,c1ccc(C(C2=[NH+]CCN2)c2ccccc2)cc1,O,0,0,9.78,['9.78'],['pKa_prospector']
4120,c1ccc(C(c2ccccc2)N2CCCN3CC[NH+]=C32)cc1,O,0,0,10.98,['10.98'],['pKa_prospector']
4121,[NH2+]=C1NCCCN1C(c1ccccc1)c1ccccc1,O,0,0,12.3,['12.30'],['pKa_prospector']
4122,NC(=O)N1CCN(C(c2ccccc2)c2ccccc2)C1=[NH2+],O,0,0,7.82,['7.82'],['pKa_prospector']
4123,c1ccc(C(c2ccccc2)N2CCN3CCC[NH+]=C32)cc1,O,0,0,11.17,['11.17'],['pKa_prospector']
4124,[NH2+]=C1NCCN1C(c1ccccc1)c1ccccc1,O,0,0,10.98,['10.98'],['pKa_prospector']
4125,c1ccc(C([NH+]=C2NCCCN2)c2ccccc2)cc1,O,0,0,12.31,['12.31'],['pKa_prospector']
4126,c1ccc(C([NH+]=C2NCCN2)c2ccccc2)cc1,O,0,0,11.09,['11.09'],['pKa_prospector']
4127,O=C1NC(=O)C(c2ccccc2)(c2ccc(O)cc2)N1,O,0,0,7.9,['7.90'],['pKa_prospector']
4128,O=C1NC(=O)C(c2ccccc2)(c2ccccc2)N1,O,0,0,8.54,['8.54'],['pKa_prospector']
4129,O=C1[N-]C(=O)C(c2ccccc2)(c2ccccc2)N1S(=O)(=O)c1ccc(Cl)cc1,O,0,0,4.77,['4.77'],['pKa_prospector']
4130,O=C1[N-]C(=O)C(c2ccccc2)(c2ccccc2)N1S(=O)(=O)c1ccc([N+](=O)[O-])cc1,O,0,0,4.6,['4.60'],['pKa_prospector']
4131,Nc1ccc(S(=O)(=O)N2C(=O)[N-]C(=O)C2(c2ccccc2)c2ccccc2)cc1,O,0,0,5.13,['5.13'],['pKa_prospector']
4132,O=C1[N-]C(=O)C(c2ccccc2)(c2ccccc2)N1S(=O)(=O)c1ccc([O-])cc1,O,0,0,5.2,['5.20'],['pKa_prospector']
4133,O=C1[N-]C(=O)C(c2ccccc2)(c2ccccc2)N1S(=O)(=O)c1ccccc1,O,0,0,4.9,['4.90'],['pKa_prospector']
4134,O=C1NC(=S)NC1(c1ccccc1)c1ccccc1,O,0,0,7.69,['7.69'],['pKa_prospector']
4135,c1ccc(C2(c3ccccc3)CN3CCCNC3=[NH+]2)cc1,O,0,0,10.86,['10.86'],['pKa_prospector']
4136,c1ccc(C2(c3ccccc3)CN3CCNC3=[NH+]2)cc1,O,0,0,8.64,['8.64'],['pKa_prospector']
4137,c1ccc(C2(c3ccccc3)C[NH+]=C3NCCCN32)cc1,O,0,0,10.75,['10.75'],['pKa_prospector']
4138,c1ccc(C2(c3ccccc3)C[NH+]=C3NCCN32)cc1,O,0,0,8.95,['8.95'],['pKa_prospector']
4139,c1ccc(C23CCC[NH+]2CCO3)cc1,O,0,0,9.06,['9.06'],['pKa_prospector']
4140,O=C1C2(c3ccccc3)C[NH+](CCO)CC1(c1ccccc1)C[NH+](CCO)C2,O,0,0,9.22,['9.22'],['pKa_prospector']
4141,O=C1C2(c3ccccc3)C[NH2+]CC1(c1ccccc1)C[NH2+]C2,O,0,0,10.25,['10.25'],['pKa_prospector']
4142,O=C1C([O-])=C(c2ccccc2)C(=O)c2ccccc21,O,0,0,4.35,['4.35'],['pKa_prospector']
4143,C1=C(c2ccccc2)[NH2+]CC1,O,0,0,6.77,['6.77'],['pKa_prospector']
4144,C1=C(c2ccccc2)C2CC[NH+]1CC2,O,0,0,9.1,['9.10'],['pKa_prospector']
4145,O=C1CN=C(c2ccccc2)c2cc([N+](=O)[O-])ccc2N1CC(O)CO,O,0,0,2.36,['2.36'],['pKa_prospector']
4146,N#Cc1ccc2c(c1)C(c1ccccc1)=NCC(=O)N2,O,0,0,2.88,['2.88'],['pKa_prospector']
4147,O=C1CN=C(c2ccccc2)c2cc(C(F)(F)F)ccc2N1,O,0,0,3.25,['3.25'],['pKa_prospector']
4148,O=C1CN=C(c2ccccc2)c2cc(Cl)ccc2N1,O,0,0,3.48,['3.48'],['pKa_prospector']
4149,O=C1CN=C(c2ccccc2)c2cc(F)ccc2N1,O,0,0,3.52,['3.52'],['pKa_prospector']
4150,Nc1ccc2c(c1)C(c1ccccc1)=NCC(=O)N2,O,0,0,4.51,['4.51'],['pKa_prospector']
4151,O=C1CN=C(c2ccccc2)c2ccccc2N1,O,0,0,4.17,['4.17'],['pKa_prospector']
4152,c1ccc(C2=[NH+]CCCN2)cc1,O,0,0,12.8,['12.80'],['pKa_prospector']
4153,c1ccc(C2=[NH+]CCN2)cc1,O,0,0,9.9,['9.90'],['pKa_prospector']
4154,O=C1[N-]C(=O)C(c2ccccc2)C1=O,O,0,0,3.28,['3.28'],['pKa_prospector']
4155,O=C1CC(=O)C(c2ccccc2)N1,O,0,0,5.78,['5.78'],['pKa_prospector']
4156,O=C1CC(=O)C(c2ccccc2)O1,O,0,0,3.22,['3.22'],['pKa_prospector']
4157,O=c1[c-](-c2ccccc2)c(=O)n(-c2ccccc2)n1-c1ccccc1,O,0,0,3.3,['3.30'],['pKa_prospector']
4158,NC1=[NH+]C(=O)C(c2ccccc2)O1,O,0,0,10.5,['10.50'],['pKa_prospector']
4159,O=C1NC(=O)C(c2ccccc2)N1,O,0,0,8.89,['8.89'],['pKa_prospector']
4160,O=C1[N-]C(=O)C(c2ccccc2)O1,O,0,0,5.46,['5.46'],['pKa_prospector']
4161,O=C1c2ccccc2C(=O)C1c1ccccc1,O,0,0,5.26,['5.26'],['pKa_prospector']
4162,[NH3+]C1CC1c1ccccc1,O,0,0,8.2,['8.20'],['pKa_prospector']
4163,c1ccc(C2CCC[NH2+]2)cc1,O,0,0,9.6,['9.60'],['pKa_prospector']
4164,c1ccc(C2C[NH+]3CCC2CC3)cc1,O,0,0,10.23,['10.23'],['pKa_prospector']
4165,O=C1CS(=O)(=O)C(c2ccccc2)N1,O,0,0,3,['3.00'],['pKa_prospector']
4166,c1ccc(C2[NH+]=C3NCCCN3c3ccccc32)cc1,O,0,0,10.79,['10.79'],['pKa_prospector']
4167,c1ccc(C2[NH+]=C3NCCN3c3ccccc32)cc1,O,0,0,9.08,['9.08'],['pKa_prospector']
4168,c1ccc(C2c3ccccc3[NH+]=C3NCCCN32)cc1,O,0,0,9.3,['9.30'],['pKa_prospector']
4169,OCCN1CCCN2C1=[NH+]c1ccccc1C2c1ccccc1,O,0,0,8.44,['8.44'],['pKa_prospector']
4170,c1ccc(C2c3ccccc3[NH+]=C3NCCN32)cc1,O,0,0,7.92,['7.92'],['pKa_prospector']
4171,O=C(C=Cc1ccccc1)N1CCCCC1,O,0,0,9.21,['9.21'],['pKa_prospector']
4172,O=C([O-])C=Cc1ccccc1,O,0,0,4.73,['4.73'],['pKa_prospector']
4173,NC(=[NH2+])NN=Cc1ccccc1,O,0,0,8.75,['8.75'],['pKa_prospector']
4174,NC(=O)NN=Cc1ccccc1,O,0,0,-1.05,['-1.05'],['pKa_prospector']
4175,NC(Cc1ccccc1)=[NH+]O,O,0,0,5.2,['5.20'],['pKa_prospector']
